content,score,Label,text_clean
"Aplikasi investasi yang sangat bagus buat pemula seperti saya, tidak ribet dan sangat simpel. Dan sangat cocok untuk pemula yg baru belajar investasi semoga lebih banyak lagi fitur-fitur yang menarik. Terimakasih sudah membantu",5,Positif,aplikasi investasi yang sangat bagus buat pemula seperti saya tidak ribet dan sangat simpel dan sangat cocok untuk pemula yg baru belajar investasi semoga lebih banyak lagi fiturfitur yang menarik terimakasih sudah membantu
"sementara 3☆ dulu karena saya masih baru 1bln pakainya, dan kenapa pembayaran manual di app tidak muncul ya karena saya agak kerepoton waktu mau beli dan harus nyuruh orang rumah buat ngebayarin karena M-BANKING bank indo tidak bisa dipakai di tempatku saat ini.",3,Positif,sementara  dulu karena saya masih baru bln pakainya dan kenapa pembayaran manual di app tidak muncul ya karena saya agak kerepoton waktu mau beli dan harus nyuruh orang rumah buat ngebayarin karena mbanking bank indo tidak bisa dipakai di tempatku saat ini
"Oh ternyata aplikasi ini buat orang yang berpenghasilan tetap, karena harus nyetor tiap bulan.. kalau perbulan nya 250K, maka tetap segitu, gak bisa nawar kalau pas penghasilan rendah.... Ini si kaya nabung di bank. Tapi kalau di bank bisa setor 50k, 100k, ya dimana ada penghasilan lebih bisa setor banyak..",3,Positif,oh ternyata aplikasi ini buat orang yang berpenghasilan tetap karena harus nyetor tiap bulan kalau perbulan nya k maka tetap segitu gak bisa nawar kalau pas penghasilan rendah ini si kaya nabung di bank tapi kalau di bank bisa setor k k ya dimana ada penghasilan lebih bisa setor banyak
"Masukan dari saya sebagai user bibit mungkin, untuk transfer dana dari bibir ke rekening utama user lebih baik diberi tanggal pasti mau itu satu Minggu setelah penjualan Reksadana atau bahkan lebih tergantung sistemnya, tapi saat ada kepastian itu lebih enak karena sekarang hanya ada pemberitahuan ""Dana akan kami transfer secepatnya maksimal satu Minggu...."" Kurang lebih pemberitahuannya seperti itu. Tambahan mungkin mode gelap harus siap diluncurkan segera terkait kenyamanan user yang berbeda",4,Positif,masukan dari saya sebagai user bibit mungkin untuk transfer dana dari bibir ke rekening utama user lebih baik diberi tanggal pasti mau itu satu minggu setelah penjualan reksadana atau bahkan lebih tergantung sistemnya tapi saat ada kepastian itu lebih enak karena sekarang hanya ada pemberitahuan dana akan kami transfer secepatnya maksimal satu minggu kurang lebih pemberitahuannya seperti itu tambahan mungkin mode gelap harus siap diluncurkan segera terkait kenyamanan user yang berbeda
"Ikut event nabung rutin 3 bulan berturut2, ada notif sudah berhasil dan saldo 50rb sudah ditambahkan. Di cek saldo jagonya sampai 1 minggu blm masuk2 juga. Kena Prank... Ada lambang petir, Pencairan instan dana masuk dalam hitungan detik ke bank jago. Ini sudah 2 hari blm masuk. Kena prank lagi... Malah dari BCA ke BNI lebih duluan.",1,Negatif,ikut event nabung rutin  bulan berturut ada notif sudah berhasil dan saldo rb sudah ditambahkan di cek saldo jagonya sampai  minggu blm masuk juga kena prank ada lambang petir pencairan instan dana masuk dalam hitungan detik ke bank jago ini sudah  hari blm masuk kena prank lagi malah dari bca ke bni lebih duluan
"Aplikasi yang welcome kepada pengguna baru yang baru akan memulai menabung, terdapat beragam instrumen yang dapat disesuaikan dengan tujuan dan risikonya masing-masing, selain itu tampilan dan fitur dalam aplikasi user friendly, dan pilihan top up serta deposit yang beragam dengan berbagai macam pilihan bank maupun e-wallet.",5,Positif,aplikasi yang welcome kepada pengguna baru yang baru akan memulai menabung terdapat beragam instrumen yang dapat disesuaikan dengan tujuan dan risikonya masingmasing selain itu tampilan dan fitur dalam aplikasi user friendly dan pilihan top up serta deposit yang beragam dengan berbagai macam pilihan bank maupun ewallet
Sebuah aplikasi investasi yang bagus buat pemula dan juga bisa digunakan untuk menabung walaupun nominalnya kecil... Penjelasannya sangat mudah dipahami dan detail terus cs-nya fast respon 👍👍👍,5,Positif,sebuah aplikasi investasi yang bagus buat pemula dan juga bisa digunakan untuk menabung walaupun nominalnya kecil penjelasannya sangat mudah dipahami dan detail terus csnya fast respon 
Baru di instal langsung uninstall.... aplikasinya lemot banget.... pertanyaannya banyak...loading lama....jadi ragu sebelum investasi takutnya dana sudah disetor malah ngak bisa ditarik bagusan jangan dah....meragukan,1,Negatif,baru di instal langsung uninstall aplikasinya lemot banget pertanyaannya banyakloading lamajadi ragu sebelum investasi takutnya dana sudah disetor malah ngak bisa ditarik bagusan jangan dahmeragukan
"Sudah saatnya Bibit memiliki mode gelap (dark mode), belum mendukung sistem navigasi android 12 sehingga ketika saat melakukan pembelian masih mudah untuk keluar aplikasi. padahal hanya sekedar melakukan gestur kembali untuk membatalkan pada opsi pembelian. Tampilan portofolio butuh dipercantik agar bisa senada dengan Android 12. Mohon dioptimalkan kembali pada android dengan prosesor exynos 9820/9825 series",1,Negatif,sudah saatnya bibit memiliki mode gelap dark mode belum mendukung sistem navigasi android  sehingga ketika saat melakukan pembelian masih mudah untuk keluar aplikasi padahal hanya sekedar melakukan gestur kembali untuk membatalkan pada opsi pembelian tampilan portofolio butuh dipercantik agar bisa senada dengan android  mohon dioptimalkan kembali pada android dengan prosesor exynos  series
"Selama pemakaian disini saya selalu puas, trading lancar, dari segi grafiknya bagus, TP dan SL nya kena terus, jadi ga sia sia kan kalo kita setting sedikian rupa bisa kita tinggal atau close aplikasinya, ga melulu harus dipantau di tungguin setiap saat juga. Top banget deh.",5,Positif,selama pemakaian disini saya selalu puas trading lancar dari segi grafiknya bagus tp dan sl nya kena terus jadi ga sia sia kan kalo kita setting sedikian rupa bisa kita tinggal atau close aplikasinya ga melulu harus dipantau di tungguin setiap saat juga top banget deh
"Aplikasi nya mudah digunakan dan bagus, cuman sangat berat dan lemot, kalah sama bareksa, pluang, dll yg lebih ringan, mohon diperbaiki bagaimana bisa berat gitu pdhl yg lain uk apk nya gak jauh beda, tp bibit lebih berat.",1,Negatif,aplikasi nya mudah digunakan dan bagus cuman sangat berat dan lemot kalah sama bareksa pluang dll yg lebih ringan mohon diperbaiki bagaimana bisa berat gitu pdhl yg lain uk apk nya gak jauh beda tp bibit lebih berat
Pengajuan jual dan beli terlalu lama. Kalo misalkan costumer sedang butuh dananya dan buy harus nunggu 2-3 hari kerja baru cair. Padahal dana gk seberapa. Di apk sebelah saat itu buy saat itu cair. Mohon di perbaiki.,1,Negatif,pengajuan jual dan beli terlalu lama kalo misalkan costumer sedang butuh dananya dan buy harus nunggu  hari kerja baru cair padahal dana gk seberapa di apk sebelah saat itu buy saat itu cair mohon di perbaiki
"Baru download, udh ngisi dana, tapi tiap buka bibit ngelag terus, padahal jaringan stabil, di restart baru bs... Masausti restars terus biar masuk.. Tolong diperbaiki aplikasinya, kl sdh bagus baru tambah bintang",3,Positif,baru download udh ngisi dana tapi tiap buka bibit ngelag terus padahal jaringan stabil di restart baru bs masausti restars terus biar masuk tolong diperbaiki aplikasinya kl sdh bagus baru tambah bintang
"Setiap pertama kali buka aplikasi, loading nya berat banget. Bisa jadi permasalahan nya ada di server yang kurang mumpuni",3,Positif,setiap pertama kali buka aplikasi loading nya berat banget bisa jadi permasalahan nya ada di server yang kurang mumpuni
"Semua sudah bagus tapi masih ada bug di hp saya (android 10) dan mungkin di hp user lain juga, bug di mode mode gelap bagian atasnya itu putih jadi mau baca harus merek melek dulu karena silau, kalo bisa tolong di fix kan yaa, jadi warna hitam atau hijau khas aplikasi bibit gitu🙏🏼",5,Positif,semua sudah bagus tapi masih ada bug di hp saya android  dan mungkin di hp user lain juga bug di mode mode gelap bagian atasnya itu putih jadi mau baca harus merek melek dulu karena silau kalo bisa tolong di fix kan yaa jadi warna hitam atau hijau khas aplikasi bibit gitu
"weh beneran aplikasi ini menjadikan w lebih rajin menabung karena sistem penarikan uangnya yang 2-7 hari jadinya kita punya halangan karena harus menunggu 2-7 hari, ga kayak bank/celengan jika kita pengen ambil ya detik itu kita dapatkan. ini aplikasi memang jos! apalagi bikin w semakin melek apa itu investasi jangka panjang",5,Positif,weh beneran aplikasi ini menjadikan w lebih rajin menabung karena sistem penarikan uangnya yang  hari jadinya kita punya halangan karena harus menunggu  hari ga kayak bankcelengan jika kita pengen ambil ya detik itu kita dapatkan ini aplikasi memang jos apalagi bikin w semakin melek apa itu investasi jangka panjang
Seneng banget pake bibit bisa nabung rutin juga bisa dapetin cashback nya. Buat yg pertama pake bibit pake kode referal : Pintarpintar Buat dapetin cashback Rp. 25.000 setiap nabung Rp. 100.000,5,Positif,seneng banget pake bibit bisa nabung rutin juga bisa dapetin cashback nya buat yg pertama pake bibit pake kode referal  pintarpintar buat dapetin cashback rp  setiap nabung rp 
"kenapa bibitku tidak bisa di buka , katany aplikasi tidk dapat dibuka dalam mode debug padhal hp saya tidak dalam mode debug . aneh banget sih padahal mau nabung lagi . tolong lah min d jawab.",1,Negatif,kenapa bibitku tidak bisa di buka  katany aplikasi tidk dapat dibuka dalam mode debug padhal hp saya tidak dalam mode debug  aneh banget sih padahal mau nabung lagi  tolong lah min d jawab
"Parah sih, sengaja ninggalin saldo di pasar uang terus apk aku uninstal sengaja buka di 3 tahun kedepan pas ini udah 3 tahun aku buka rupanya saldo Rp. 0 PARAH SIH. emang ga seberapa sih cuman yaa gimana ya, paham laah sampai disini.",1,Negatif,parah sih sengaja ninggalin saldo di pasar uang terus apk aku uninstal sengaja buka di  tahun kedepan pas ini udah  tahun aku buka rupanya saldo rp  parah sih emang ga seberapa sih cuman yaa gimana ya paham laah sampai disini
"Aplikasinya oke menurut saya, sangat membatu sekali si untuk nabung, saya berharap mudah mudahan bisa berkembang terus. permasalahan yang saya dapat nabung di bibit, saya masih bingung dengan nilai persentasenya, di rekomendasi robo di aplikasi saya, pada reksadana saham nilai kenaikan pesentase yang ada di manager investasi rata rata meningkat, tapi di portofolio saya, persentasenya malah menurun, padahal setiap beli reksadana saham nilai persentasenya pas minus, mohon penjelasannya pak/ibu",4,Positif,aplikasinya oke menurut saya sangat membatu sekali si untuk nabung saya berharap mudah mudahan bisa berkembang terus permasalahan yang saya dapat nabung di bibit saya masih bingung dengan nilai persentasenya di rekomendasi robo di aplikasi saya pada reksadana saham nilai kenaikan pesentase yang ada di manager investasi rata rata meningkat tapi di portofolio saya persentasenya malah menurun padahal setiap beli reksadana saham nilai persentasenya pas minus mohon penjelasannya pakibu
"Penyediaan layanan bayar langsung lewat mbanking sudah sangat bagus karena gratis ga perlu top up lewat aplikasi lain, (imho) kekurangan cuma 1 tolong lihat tetangga sebelah yang interfacenya jauh lebih sederhana, lebih mudah dan lebih gampang di mengerti, kok bibit aga ribet ya 🙏👍👍👍 sukses terus🔥🔥 seneng pake bibit karena beli RD ga pake potongan + ga perlu top up lewat aplikasi lain biar gratis bea admin",3,Positif,penyediaan layanan bayar langsung lewat mbanking sudah sangat bagus karena gratis ga perlu top up lewat aplikasi lain imho kekurangan cuma  tolong lihat tetangga sebelah yang interfacenya jauh lebih sederhana lebih mudah dan lebih gampang di mengerti kok bibit aga ribet ya  sukses terus seneng pake bibit karena beli rd ga pake potongan  ga perlu top up lewat aplikasi lain biar gratis bea admin
"Bagus. Tapi sayang update perubahan nilai saham tidak dilakukan saat sabtu dan minggu. Selain itu, aplikasi sering banget freeze saat akan masuk ke aplikasi. Tolong diperbaiki",2,Negatif,bagus tapi sayang update perubahan nilai saham tidak dilakukan saat sabtu dan minggu selain itu aplikasi sering banget freeze saat akan masuk ke aplikasi tolong diperbaiki
Awalnya pencairan lancar waktu pertama ... skrg mau pencairan dana tiba² ada perbedaan data pada ktp dan norek ... padahal datanya keduanya sama ... terus apknya setelah di update malah reload terus ... maksudnya gimana ya??? Lumayan kan 300 ribu mau diambil ... padahal waktu itu ambil 200 ribu gk ada masalah tuh ...,1,Negatif,awalnya pencairan lancar waktu pertama  skrg mau pencairan dana tiba ada perbedaan data pada ktp dan norek  padahal datanya keduanya sama  terus apknya setelah di update malah reload terus  maksudnya gimana ya lumayan kan  ribu mau diambil  padahal waktu itu ambil  ribu gk ada masalah tuh 
"sya udh coba 6 bln,.tp gk ada sesuai harapan,.percuma infes klo berkurang,.klo kalangan bawah & pemula itu,. maunya sedikit menguntungkan gampang penjualan/penarikan. lama"" kyak infestasi bodong gk nie,.??!! Mau tup up jd maleskan,.",1,Negatif,sya udh coba  blntp gk ada sesuai harapanpercuma infes klo berkurangklo kalangan bawah  pemula itu maunya sedikit menguntungkan gampang penjualanpenarikan lama kyak infestasi bodong gk nie mau tup up jd maleskan
"Pengalaman kurang nyaman saat pencairan. Sudah memang waktu pencarian lama, ditambah juga suka gak ada kabar hingga 10 hari berlalu tapi dana belum juga masuk ke rekening saya. Mesti komplain dulu baru direspon, itupun prosesnya masih bertele tele. Kalau gak mau nasabah kecewa tolong segera diperbaiki sistemnya supaya ketika melewati batas 7 hari pencarian yang dijanjikan, sistem memberikan follow up otomatis permohonan maaf karena dana masih belum dapat dicairkan ke rekening nasabah.",2,Negatif,pengalaman kurang nyaman saat pencairan sudah memang waktu pencarian lama ditambah juga suka gak ada kabar hingga  hari berlalu tapi dana belum juga masuk ke rekening saya mesti komplain dulu baru direspon itupun prosesnya masih bertele tele kalau gak mau nasabah kecewa tolong segera diperbaiki sistemnya supaya ketika melewati batas  hari pencarian yang dijanjikan sistem memberikan follow up otomatis permohonan maaf karena dana masih belum dapat dicairkan ke rekening nasabah
"Tolong diperbaiki sistemnya,masa setelah update saya gg bisa lg masuk ke aplikasi dan sudah saya clear cache juga gg ada hasilnya🙏🙏tolong dana saya aman gg itu??dan selalu alasannya jaringan saya yg bermasalah padahal buka YouTube dan aplikasi lain aman-aman saja,tolong segera perbaiki🙏🙏🙏",1,Negatif,tolong diperbaiki sistemnyamasa setelah update saya gg bisa lg masuk ke aplikasi dan sudah saya clear cache juga gg ada hasilnyatolong dana saya aman gg itudan selalu alasannya jaringan saya yg bermasalah padahal buka youtube dan aplikasi lain amanaman sajatolong segera perbaiki
Aneh sama bibit masa saya tarik ke rekening sebesar 150 pada penutupan harga tapi setelah dijual harga pasaran tetap jalan dan semakin berkurang mana proses pencairan nya lama lagi min paling cepat 3 hari kerja sudah kapok saya simpan uang di bibit mending di dana/gopay lebih aman,1,Negatif,aneh sama bibit masa saya tarik ke rekening sebesar  pada penutupan harga tapi setelah dijual harga pasaran tetap jalan dan semakin berkurang mana proses pencairan nya lama lagi min paling cepat  hari kerja sudah kapok saya simpan uang di bibit mending di danagopay lebih aman
"Saya mau mengkritisi Bibit ya..saya sudah maen d bibit selama 2 tahun kurang dan naro bibit,Selama yang saya rasakan lumayan bagus meningkat eh pas mau di cairkan sumpah gk masuk akal turuns drastis keuntungan nya gak papahm maksudnya apa, pdahal sudah 3 kali cair keuntungan nya turun bngtt... Apakah itu ada main tngan juga? Tolong perbaiki layanannya",4,Positif,saya mau mengkritisi bibit yasaya sudah maen d bibit selama  tahun kurang dan naro bibitselama yang saya rasakan lumayan bagus meningkat eh pas mau di cairkan sumpah gk masuk akal turuns drastis keuntungan nya gak papahm maksudnya apa pdahal sudah  kali cair keuntungan nya turun bngtt apakah itu ada main tngan juga tolong perbaiki layanannya
"Cukup bagus utk investasi bagi yang mempunyai dana lebih & tidak terpakai. Tapi sayang... 1 hal yang sangat sangat saya tidak suka, menurut saya proses pencairan dana / penjualan SANGAT LAMA (saya pernah lebih dari 2 hari). Dengan kemajuan teknologi/semua online dan sudah terkoneksi... harusnya bisa cepat. Jadi kalau butuh dana mendadak... sudah pasti tidak bisa diandalkan. Atas kondisi inilah... saya tarik semua investasi di Bibit. Smoga bisa dilakukan perbaikan.",2,Negatif,cukup bagus utk investasi bagi yang mempunyai dana lebih  tidak terpakai tapi sayang  hal yang sangat sangat saya tidak suka menurut saya proses pencairan dana  penjualan sangat lama saya pernah lebih dari  hari dengan kemajuan teknologisemua online dan sudah terkoneksi harusnya bisa cepat jadi kalau butuh dana mendadak sudah pasti tidak bisa diandalkan atas kondisi inilah saya tarik semua investasi di bibit smoga bisa dilakukan perbaikan
"Gaperlu perfect untuk tampilan, yg penting layanan dan kualitas oke!!! Serta jarang maintenance dan gak ada bug!!! Tinggal kita atur aja deh tujuan dan cara investasi kita, tentunya juga harus perbanyak pembelajaran tentang investasi untuk kesuksesan masa depan kita",5,Positif,gaperlu perfect untuk tampilan yg penting layanan dan kualitas oke serta jarang maintenance dan gak ada bug tinggal kita atur aja deh tujuan dan cara investasi kita tentunya juga harus perbanyak pembelajaran tentang investasi untuk kesuksesan masa depan kita
Untuk saat ini tidak ada kendala... Cuma sempat kesal karena udah lewat tiga hari penjualan RDPU gak masuk masuk... Dan alhamdulillah setelah hubungi CS Bibit dana nya mendarat dengan selamat ke rekening... Terimakasih dan sukses selalu!!,4,Positif,untuk saat ini tidak ada kendala cuma sempat kesal karena udah lewat tiga hari penjualan rdpu gak masuk masuk dan alhamdulillah setelah hubungi cs bibit dana nya mendarat dengan selamat ke rekening terimakasih dan sukses selalu
"Semuanya serba lambat,serba berbelit-belit. Pendaftaran untuk di setujui sangat sulit dan lama, begitupun untuk penjualan reksa dana nyampe butuh waktu 3 hari, potongannya juga besar lagi,pindah aja dah.",1,Negatif,semuanya serba lambatserba berbelitbelit pendaftaran untuk di setujui sangat sulit dan lama begitupun untuk penjualan reksa dana nyampe butuh waktu  hari potongannya juga besar lagipindah aja dah
"mind knp semenjak update aplikasi gak bisa dibuka, jaringan nya relatif stabil untuk buka app lain bisa, giliran buka bibit malah keluar jaringan tidak stabil gimana nih udah 2 pekan gam bisa pantau..",4,Positif,mind knp semenjak update aplikasi gak bisa dibuka jaringan nya relatif stabil untuk buka app lain bisa giliran buka bibit malah keluar jaringan tidak stabil gimana nih udah  pekan gam bisa pantau
Pencairan jual beli lama bgt Dan login lambat. Klo ada kebutuhan mendadak gk bisa pakai ni app bibit Sy pakai app PINTU 5 menit penjualan bisa lgsg masuk rek. Tolong Tingkat kan lagi kualitas nya Sbenar nya banyak peminat nya tapi liat coment bnyk yg kecewa.,1,Negatif,pencairan jual beli lama bgt dan login lambat klo ada kebutuhan mendadak gk bisa pakai ni app bibit sy pakai app pintu  menit penjualan bisa lgsg masuk rek tolong tingkat kan lagi kualitas nya sbenar nya banyak peminat nya tapi liat coment bnyk yg kecewa
saya sudah jual 3 reksadana dan semuanya sudah berhasil terjual dan masuk ke rekening bank jago. tapi kenapa yang masuk hanya sekitar 7 ribuan yah. padahal reksadana yang saya jual totalnya sekitar 100 ribu loh. bisa tolong dijelaskan?,3,Positif,saya sudah jual  reksadana dan semuanya sudah berhasil terjual dan masuk ke rekening bank jago tapi kenapa yang masuk hanya sekitar  ribuan yah padahal reksadana yang saya jual totalnya sekitar  ribu loh bisa tolong dijelaskan
"Sangat mengecewakan sekali aplikasi ini. Ketika saya membeli reksadana sebelum jam cut off 13.00, tapi pihak bibit lalai sehingga saya mendapatkan NAV reksadana keesokan harinya Padahal sudah jelas saya melakukan transfer jam 12.30, dan pembayaran diverifikasi sebelum jam 13.00 Hal seperti ini sangatlah fatal karena profit yang sudah kita tentukan sesuai timing bisa tidak sesuai gara-gara kelalaian pihak bibit. Padahal aturan jam cut off sudah jelas pkl 13.00",1,Negatif,sangat mengecewakan sekali aplikasi ini ketika saya membeli reksadana sebelum jam cut off  tapi pihak bibit lalai sehingga saya mendapatkan nav reksadana keesokan harinya padahal sudah jelas saya melakukan transfer jam  dan pembayaran diverifikasi sebelum jam  hal seperti ini sangatlah fatal karena profit yang sudah kita tentukan sesuai timing bisa tidak sesuai garagara kelalaian pihak bibit padahal aturan jam cut off sudah jelas pkl 
Terhitung 11 Hari untuk pencairan penuh tapi dipotong juga terlepas dari potongan bank lain ( entah potongan apa itu) . Yaampun lama banget. Estimasi perhitungan pencairan juga jauh. Apalagi dibagi jadi 3x pembayaran. Dan gak dijelaskan secara detail potongan pembayarannya. Defisit lah pokoknya,1,Negatif,terhitung  hari untuk pencairan penuh tapi dipotong juga terlepas dari potongan bank lain  entah potongan apa itu  yaampun lama banget estimasi perhitungan pencairan juga jauh apalagi dibagi jadi x pembayaran dan gak dijelaskan secara detail potongan pembayarannya defisit lah pokoknya
"Aplikasi bagus tapi saran dong saat registrasi diberi pilihan memakai dompet digital, karena nggak semua punya rekening bank dan masih banyak anak muda yang mau berinvestasi dan gak punya rekening bank Overall bagus sih semoga dibaca bibit",5,Positif,aplikasi bagus tapi saran dong saat registrasi diberi pilihan memakai dompet digital karena nggak semua punya rekening bank dan masih banyak anak muda yang mau berinvestasi dan gak punya rekening bank overall bagus sih semoga dibaca bibit
"Dri awal nabung cuma naek di awal2, selang beberapa hari langsung terjun bebas. Saya tau kalo sistemnya emang ngikutin keadaan ekonomi ato apalah itu, cuma bagi saya pribadi berasa insecure kalo udh seminggu dua minggu makin minus aja, g ada admin buat kita tanya2 tren pasar yg sedang/mau kita invest. Note : Bukan buat orang yang mau nabung tapi sering membutuhkan dana darurat dr tabungan. Ini tabungan buat invest, bedakan dengan tabungan yang bisa diambil kapan saja, proses cair lama poll",1,Negatif,dri awal nabung cuma naek di awal selang beberapa hari langsung terjun bebas saya tau kalo sistemnya emang ngikutin keadaan ekonomi ato apalah itu cuma bagi saya pribadi berasa insecure kalo udh seminggu dua minggu makin minus aja g ada admin buat kita tanya tren pasar yg sedangmau kita invest note  bukan buat orang yang mau nabung tapi sering membutuhkan dana darurat dr tabungan ini tabungan buat invest bedakan dengan tabungan yang bisa diambil kapan saja proses cair lama poll
Kenapa saya tidak bisa masuk ke akun bibit saya. Loadingnya tidak masuk. Padahal jaringan internet aman dan cepat. Sudah uninstal tapi tetap tidak bisa masuk. Minta klarifikasi dari pihak bibit. Karena ini menyangkut uang pengguna!,1,Negatif,kenapa saya tidak bisa masuk ke akun bibit saya loadingnya tidak masuk padahal jaringan internet aman dan cepat sudah uninstal tapi tetap tidak bisa masuk minta klarifikasi dari pihak bibit karena ini menyangkut uang pengguna
"Untuk sementara, saya kasih bintang 4 dulu ya. Nanti kalo saya udah paham dan mulai investasi, saya kasih bintang 5. Terima kasih banyak. Aplikasi bibit ini sangat memudahkan registrasi dan verifikasinya, sedangkan aplikasi lain verifikasinya sedikit ribet. Fitur chatnya juga sangat fast respon. Bahasa, kalimat, dan kosa kata yang ada di aplikasi ini juga lebih mudah dipahami dibanding aplikasi investasi lainnya.",4,Positif,untuk sementara saya kasih bintang  dulu ya nanti kalo saya udah paham dan mulai investasi saya kasih bintang  terima kasih banyak aplikasi bibit ini sangat memudahkan registrasi dan verifikasinya sedangkan aplikasi lain verifikasinya sedikit ribet fitur chatnya juga sangat fast respon bahasa kalimat dan kosa kata yang ada di aplikasi ini juga lebih mudah dipahami dibanding aplikasi investasi lainnya
"Sangat bodoh dan tidak bertanggung jawab! Udah dibetah betahin dan disabar sabarin karena banyak masalah, malah gua jadi rugi besar yang ada! Ga ada Buying Power spti Aplikasi sebelah (ajaib), dana penarikan lari kemana tau padahal rekening tujuan mati! Robonya tolol, robo maksa banget beli 3 produk tapi yg didapet cuma 1! Kostumisasi Portofolio ga nyaman! Boro boro kejar & konsisten dgn masa dpn Sangat tidak direkomendasi. Gua bukan buzzer, tapi gua saranin lo pada pindah ke bareksa & ajaib",1,Negatif,sangat bodoh dan tidak bertanggung jawab udah dibetah betahin dan disabar sabarin karena banyak masalah malah gua jadi rugi besar yang ada ga ada buying power spti aplikasi sebelah ajaib dana penarikan lari kemana tau padahal rekening tujuan mati robonya tolol robo maksa banget beli  produk tapi yg didapet cuma  kostumisasi portofolio ga nyaman boro boro kejar  konsisten dgn masa dpn sangat tidak direkomendasi gua bukan buzzer tapi gua saranin lo pada pindah ke bareksa  ajaib
"Bagi gw nih buat elu padaa, yang suka ngeluh sama penjualan dan pembelian nya lama. Itu sih menurut gw wajar aja sihh, karna untuk pembelian portofolio ga semudah membalikkan telapak tangan Cok. Mie instan aja, harus di rebus dulu anjir. Intinya Sabar, kan dah ada temponya, ga usah khawatir lah kalo di Bibit mah, aplikasinya bisa di Percaya. Kalo soal naek turun ya wajar, namanya juga investasi, biasalah manusiawi pengenya untung Mulu Hahahahah",5,Positif,bagi gw nih buat elu padaa yang suka ngeluh sama penjualan dan pembelian nya lama itu sih menurut gw wajar aja sihh karna untuk pembelian portofolio ga semudah membalikkan telapak tangan cok mie instan aja harus di rebus dulu anjir intinya sabar kan dah ada temponya ga usah khawatir lah kalo di bibit mah aplikasinya bisa di percaya kalo soal naek turun ya wajar namanya juga investasi biasalah manusiawi pengenya untung mulu hahahahah
"Baru mulai investasi Maret 2022 , prosesnya registrasi sangat mudah, pembelian juga mudah banyak pilihan bisa gopay, bank Jago , dan bank lainnya proses switch Reksadana,ubah portofolio mudah juga. Saran untuk proses switch Reksadana bisa dalam 1 hari. Update NAV kan harusnya setelah Jam 15.30 tapi sering sudah ganti hari baru terupdate. Untuk yg mau investasi pelajari dulu aturan mainnya. banyak yg gak baca ujung² komplain yg gak semestinya. Terus di tingkatkan lagi aplikasinya",5,Positif,baru mulai investasi maret   prosesnya registrasi sangat mudah pembelian juga mudah banyak pilihan bisa gopay bank jago  dan bank lainnya proses switch reksadanaubah portofolio mudah juga saran untuk proses switch reksadana bisa dalam  hari update nav kan harusnya setelah jam  tapi sering sudah ganti hari baru terupdate untuk yg mau investasi pelajari dulu aturan mainnya banyak yg gak baca ujung komplain yg gak semestinya terus di tingkatkan lagi aplikasinya
"Kenapa aplikasi Bibit kenapa akhir2 ini susah sekali di buka? Untuk masuk ke aplikasinya lama, sering sekali tidak bisa masuk dan ""halaman gagal di muat, silahkan muat ulang"". Selain itu sering sekali akunnya log out sendiri, jadi tiap masuk harus log in pakai nomor, nggak otomatis kayak dulu. Aku nggak tau kenapa aplikasinya berasa 'berat'. Tapi kalo kayak gini lama2 takut pakainya, takut kalo ga bisa akses akun. Tim bibit tolong di benahi dong supaya aplikasinya lebih baik lagi. Aku takut nih.",3,Positif,kenapa aplikasi bibit kenapa akhir ini susah sekali di buka untuk masuk ke aplikasinya lama sering sekali tidak bisa masuk dan halaman gagal di muat silahkan muat ulang selain itu sering sekali akunnya log out sendiri jadi tiap masuk harus log in pakai nomor nggak otomatis kayak dulu aku nggak tau kenapa aplikasinya berasa berat tapi kalo kayak gini lama takut pakainya takut kalo ga bisa akses akun tim bibit tolong di benahi dong supaya aplikasinya lebih baik lagi aku takut nih
"Sebenernya aplikasinya sih bagus cuma untuk kebijakan penjualan dan pembelian reksa dananya yang menurut saya tidak masuk akal dan terlalu lama prosesnya yang membuat ketidaknyamanan, apalagi jika ada kebutuhan mendadak yang pada hari itu juga, uang tidak bisa langsung cair hari itu juga, bahkan kita harus menunggu kurang lebih satu minggu + ada biaya adminnya, jika di bandingkan dengan produk reksa dana dari tokopedia yang bisa di beli dan di cairkan kapanpun. Bibit kurang rekomended",1,Negatif,sebenernya aplikasinya sih bagus cuma untuk kebijakan penjualan dan pembelian reksa dananya yang menurut saya tidak masuk akal dan terlalu lama prosesnya yang membuat ketidaknyamanan apalagi jika ada kebutuhan mendadak yang pada hari itu juga uang tidak bisa langsung cair hari itu juga bahkan kita harus menunggu kurang lebih satu minggu  ada biaya adminnya jika di bandingkan dengan produk reksa dana dari tokopedia yang bisa di beli dan di cairkan kapanpun bibit kurang rekomended
"Mohon perbaiki lagi sistemnya, saya kecewa karena loadingnya lama. Dan juga saya harus berulang kali mengaitkan bank jago saya karena setelah terpasang seminggu lagi tidak terkait lagi. Kalau begini terus saya pindah reksadana untuk bulan Juni mendatang.",2,Negatif,mohon perbaiki lagi sistemnya saya kecewa karena loadingnya lama dan juga saya harus berulang kali mengaitkan bank jago saya karena setelah terpasang seminggu lagi tidak terkait lagi kalau begini terus saya pindah reksadana untuk bulan juni mendatang
