content,score,Label,text_clean
"Awalnya bagus, setelah 5bln ikut yg nabung rutin jadi 400rb, marginnya habis, begitu di jual kok yg masuk ke rekening tinggal 50rb. Ini karena memang blm total di proses atau bagaimana??kl ada penjelasan yg masuk akal baru saya ubah review saya..",2,Negatif,awalnya bagus setelah bln ikut yg nabung rutin jadi rb marginnya habis begitu di jual kok yg masuk ke rekening tinggal rb ini karena memang blm total di proses atau bagaimanakl ada penjelasan yg masuk akal baru saya ubah review saya
"Kecewa banget,hari ini jadwal autodebit terakhir biar dapat cashback ternyata ga motong.. sengaja biar sy gagal dpt cashback.sebelum2nya lancar ga pernah telat walau cuma 5 menit.. pikir2 dulu sebelum download dr pada nanti kalian kecewa",1,Negatif,kecewa bangethari ini jadwal autodebit terakhir biar dapat cashback ternyata ga motong sengaja biar sy gagal dpt cashbacksebelumnya lancar ga pernah telat walau cuma  menit pikir dulu sebelum download dr pada nanti kalian kecewa
"Bibit saat ini masalah fitur sangat memanjakan investor, kekurangan hanya satu, saat penarikan. Bibit agak sedikit lebih lama dalam hal transfer dana ke rekening investor meskipun di app sudah ada notif penjualan berhasil, dibanding aplikasi sebelah yg H+3 bahkan kadang H+2 dana sudah mendarat di rekening meskipun di aplikasinya notif berhasil penjualan malah belakangan. Mohon ditangani dgn segera karena kdg investor menaruh dana darurat yg suatu saat perlu cepat dicairkan....",4,Positif,bibit saat ini masalah fitur sangat memanjakan investor kekurangan hanya satu saat penarikan bibit agak sedikit lebih lama dalam hal transfer dana ke rekening investor meskipun di app sudah ada notif penjualan berhasil dibanding aplikasi sebelah yg h bahkan kadang h dana sudah mendarat di rekening meskipun di aplikasinya notif berhasil penjualan malah belakangan mohon ditangani dgn segera karena kdg investor menaruh dana darurat yg suatu saat perlu cepat dicairkan
"aplikasi invest nya bagus. walaupun csnya banyak/ganti, jawaban mereka mudah dimengerti. yg kurang hanya lamanya waktu withdraw & top up selain itu bagus smua ga ribet(simple)",5,Positif,aplikasi invest nya bagus walaupun csnya banyakganti jawaban mereka mudah dimengerti yg kurang hanya lamanya waktu withdraw  top up selain itu bagus smua ga ribetsimple
sy coba nyairin dana sebesar 10.000 dri tgl 30 nov sampai skr belum ada masuk ke rekening. tapi aku suka aplikasinya krn emg buat nabung jangka panjang. tapi sistem pencauran dananya yg hrs diperbaiki. mungkin bisa lebih cepat,5,Positif,sy coba nyairin dana sebesar  dri tgl  nov sampai skr belum ada masuk ke rekening tapi aku suka aplikasinya krn emg buat nabung jangka panjang tapi sistem pencauran dananya yg hrs diperbaiki mungkin bisa lebih cepat
"Tadinya mau ikutan pas beres daftar di bibit, di suruh download ke aplikasi jago deposit nya. Sudah beres download aplikasi jago di aplikasi jago ribet daftar nya, lelet pula. Emang gak bisa pake dompet elektronik ya seperti dana,ovo, link aja,lebih cepat. Maaf ya usul...!! 🙏🙏🙏 Saya uninstall lagi ke 2 akun nya.",1,Negatif,tadinya mau ikutan pas beres daftar di bibit di suruh download ke aplikasi jago deposit nya sudah beres download aplikasi jago di aplikasi jago ribet daftar nya lelet pula emang gak bisa pake dompet elektronik ya seperti danaovo link ajalebih cepat maaf ya usul  saya uninstall lagi ke  akun nya
"Aku sebagai pemula dapat pengalaman berharga dari sini, yuk investasi untuk merubah masa depanmu. Bagi yang pemula sepertiku jangan lupa masuki kode refferal (ubahhidupmu) langsung otomatis dapat 25.000 masuk ke akunmu.",5,Positif,aku sebagai pemula dapat pengalaman berharga dari sini yuk investasi untuk merubah masa depanmu bagi yang pemula sepertiku jangan lupa masuki kode refferal ubahhidupmu langsung otomatis dapat  masuk ke akunmu
"Mantap... Bibit memang top. Saya coba investasi kecil 100 ribu saya coba 15 hari saya tarik kiranya tambah malah potonganya 30%. Mantap perlu di acungi jempol kebalik, kalah sama apk sebelah. Dan ini perlu di bintang 5 dengan hitungan mundur dari 5.4.3.2.(1)",1,Negatif,mantap bibit memang top saya coba investasi kecil  ribu saya coba  hari saya tarik kiranya tambah malah potonganya  mantap perlu di acungi jempol kebalik kalah sama apk sebelah dan ini perlu di bintang  dengan hitungan mundur dari 
Sejauh ini pakai aplikasi Bibit alhamdulillah aman dan cukup mudah bagi pemula. Cuma saya ada 2 saran sih: 1. Promonya ngga relate dengan millenials yg pendapatannya belum seberapa kayak saya. Padahal millenials cocok banget jd sasarannya Bibit buat diajak invest. Saya harap Bibit kalau ngadain promo cashback please turunin minimal transaksinya. Kalau buat millenial sih 100k masih affordable. 2. Interval beli reksadana dan masuknya uang ke Bibit mungkin bisa dicepetin lagi. Makasih Bibit!,4,Positif,sejauh ini pakai aplikasi bibit alhamdulillah aman dan cukup mudah bagi pemula cuma saya ada  saran sih  promonya ngga relate dengan millenials yg pendapatannya belum seberapa kayak saya padahal millenials cocok banget jd sasarannya bibit buat diajak invest saya harap bibit kalau ngadain promo cashback please turunin minimal transaksinya kalau buat millenial sih k masih affordable  interval beli reksadana dan masuknya uang ke bibit mungkin bisa dicepetin lagi makasih bibit
"Awalnya sih OK, dan sangat tertarik untuk menggunakan bibit apalagi promo2nya. Eh, giliran ada promo dengan bank jago akun gak bisa di hubungkan. Live chatnya pun juga selalu memberikan jawaban yang sama. Kuruang memuaskan.hanya di suruh menunggu tp gak di tangani. Dan sekarang pindah ke aplikasi sebelah.",1,Negatif,awalnya sih ok dan sangat tertarik untuk menggunakan bibit apalagi promonya eh giliran ada promo dengan bank jago akun gak bisa di hubungkan live chatnya pun juga selalu memberikan jawaban yang sama kuruang memuaskanhanya di suruh menunggu tp gak di tangani dan sekarang pindah ke aplikasi sebelah
"Hey bibit gk jelas padahal saya sudah mengikuti step by step registrasi nya saya juga uda mengisi data diri dengan benar tapi kenapa pas di bagian registrasi foto KTP dan foto KTP sama diri saya sendiri gk bisa,apa apk bibit ini memandang fisik jadi yang bisa ke scan hanya orang good looking aja.dasar aplikasi sialan Mandang fisik seharusnya aplikasi ini di hapus dari playstore aplikasi gk guna.aplikasi kok Mandang fisik hahaha lawak lu badut 😏",1,Negatif,hey bibit gk jelas padahal saya sudah mengikuti step by step registrasi nya saya juga uda mengisi data diri dengan benar tapi kenapa pas di bagian registrasi foto ktp dan foto ktp sama diri saya sendiri gk bisaapa apk bibit ini memandang fisik jadi yang bisa ke scan hanya orang good looking ajadasar aplikasi sialan mandang fisik seharusnya aplikasi ini di hapus dari playstore aplikasi gk gunaaplikasi kok mandang fisik hahaha lawak lu badut 
"Jujur aja bagus sih sebenernya,,cuman sayangnya produk yang tersedia tidak memakai bank mandiri untuk kustodian/penampung sehingga setiap transaksi saya harus dipotong biaya admin karena bank yang saya gunakan adalah bank mandiri...yaa meskipun itu bukan dari pihak bibitnya tapi cuman mau memberi kritik dan saran saja :)",5,Positif,jujur aja bagus sih sebenernyacuman sayangnya produk yang tersedia tidak memakai bank mandiri untuk kustodianpenampung sehingga setiap transaksi saya harus dipotong biaya admin karena bank yang saya gunakan adalah bank mandiriyaa meskipun itu bukan dari pihak bibitnya tapi cuman mau memberi kritik dan saran saja 
Saya cuman ngetes witdraw uang saya 10ribu.sudah 3 hari..nyatanya uang saya tidak masuk rekening sama sekali. Tolong hapus data data saya di bibit saya tidak jadi untuk inves di apk ini. Dan tolong jangan disalahgunakan data data saya.. Terima kasih,1,Negatif,saya cuman ngetes witdraw uang saya ribusudah  harinyatanya uang saya tidak masuk rekening sama sekali tolong hapus data data saya di bibit saya tidak jadi untuk inves di apk ini dan tolong jangan disalahgunakan data data saya terima kasih
"4 stars untuk smentara, so far so good aplikasinya untuk pemula. Untuk yang baru buat akun reksadana silahkan gunakan referral dibawah ini : bibitexo . Pengguna baru akan diberikan cashback 25rb. Silahkan ajak temen² kalian melek investasi sedari sekarang!",4,Positif, stars untuk smentara so far so good aplikasinya untuk pemula untuk yang baru buat akun reksadana silahkan gunakan referral dibawah ini  bibitexo  pengguna baru akan diberikan cashback rb silahkan ajak temen kalian melek investasi sedari sekarang
"Aplikasi nya bagus sebenarnya, cuma tolong d perbaiki di tampilan nya, soalnya di hp saya kadang icon menu gak muncul, tombol back yg gak kelihatan dan Konten yang gak ke load semua. Terimakasih",5,Positif,aplikasi nya bagus sebenarnya cuma tolong d perbaiki di tampilan nya soalnya di hp saya kadang icon menu gak muncul tombol back yg gak kelihatan dan konten yang gak ke load semua terimakasih
Aplikasi yang tidak rekomen.. Pencairan dana sangat memakan waktu dan bertele tele.. dgn alasan rek akun tidak aktif.. Pdhal saat top up menggunakan akun bank yg sama.. Top up 100rb hrga yg murah utk bisa tau kualitas dr app ini .. 😄Thx bibit,1,Negatif,aplikasi yang tidak rekomen pencairan dana sangat memakan waktu dan bertele tele dgn alasan rek akun tidak aktif pdhal saat top up menggunakan akun bank yg sama top up rb hrga yg murah utk bisa tau kualitas dr app ini  thx bibit
tolong lah di perbaiki bug limit pembayaran yang blum terselesaikan. ada solusinya gitu misalnya ada pilihan batalkan pesanan. atau jangan masukin limit untuk pesanan yang belum terbayar. ngeselin banget,1,Negatif,tolong lah di perbaiki bug limit pembayaran yang blum terselesaikan ada solusinya gitu misalnya ada pilihan batalkan pesanan atau jangan masukin limit untuk pesanan yang belum terbayar ngeselin banget
Aplikasi yang bagus.. Tampilan mudah dipahami.. Cara menggunakannya juga mudah.. Rekomen banget ya yang belum gabung cuss download.. Pake referal aku wulanbibit22 biar bisa dapat bonus.. 🙏🏿,5,Positif,aplikasi yang bagus tampilan mudah dipahami cara menggunakannya juga mudah rekomen banget ya yang belum gabung cuss download pake referal aku wulanbibit biar bisa dapat bonus 
"Mudah digunakan, user interface friendly, update berita tentang pembaharuan MI, mudah untuk top up karena banyak pilihan metode pembayaran. Makin banyak fitur-fitur asyik.",5,Positif,mudah digunakan user interface friendly update berita tentang pembaharuan mi mudah untuk top up karena banyak pilihan metode pembayaran makin banyak fiturfitur asyik
"Uang saya belum balik.tapi setatus jualnya berhasil di tgl 29 november tapi sampai sekarang cek saldo nggak nambah nambah.ywdhlah mungkin belum rezki,buat temen2 yg baru di bibit saran kalo mau jual reksadana jangan sekaligus di hari yg sama nanti yg satu bakalan nyangkut kaya saya 🙏🙏🙏",1,Negatif,uang saya belum baliktapi setatus jualnya berhasil di tgl  november tapi sampai sekarang cek saldo nggak nambah nambahywdhlah mungkin belum rezkibuat temen yg baru di bibit saran kalo mau jual reksadana jangan sekaligus di hari yg sama nanti yg satu bakalan nyangkut kaya saya 
"Saya masih bberapa bulan menggunakan bibit. Sejauh ini bibit lumayan bagus, mulai dari pembelian reksadana nya tidak membutuhkan waktu yg terlalu lama, tim bibit juga cepat dlm memberikan feedback saat ada kendala/ permasalahan yg kita tidak faham. Tetap terus pertahankan dan tingkatkan supaya menjadi yg lebih baik lagi.",5,Positif,saya masih bberapa bulan menggunakan bibit sejauh ini bibit lumayan bagus mulai dari pembelian reksadana nya tidak membutuhkan waktu yg terlalu lama tim bibit juga cepat dlm memberikan feedback saat ada kendala permasalahan yg kita tidak faham tetap terus pertahankan dan tingkatkan supaya menjadi yg lebih baik lagi
"Aplikasi oke banget buat pemula dana keuangan nya diatur, masukin kode: dapatcasbackbanyak Buat dapat casbackk banyakkkk, pemula wajib daftar",5,Positif,aplikasi oke banget buat pemula dana keuangan nya diatur masukin kode dapatcasbackbanyak buat dapat casbackk banyakkkk pemula wajib daftar
"Verifikasi lama, di tolak karena foto ktp blur... Tidak seperti yang lain yang memberi solusi mudah, ini di suruh ke dukcapil untuk upgrade e-ktp. (Mohon maaf kalo bisa semudah itu, udah saya lakukan dari dulu.dan untuk data2 lain di e-ktp saya pun masih jelas ko, hanya di bagian FOTO saja yang blur)",2,Negatif,verifikasi lama di tolak karena foto ktp blur tidak seperti yang lain yang memberi solusi mudah ini di suruh ke dukcapil untuk upgrade ektp mohon maaf kalo bisa semudah itu udah saya lakukan dari duludan untuk data lain di ektp saya pun masih jelas ko hanya di bagian foto saja yang blur
"Mantap sih ini bibit saya sudah pakai bibit ini dari tahun 2019 tapi ga ada kenadala apapun mulaindari penarikah yang kadang lama sih tapi itu ga masalah buat saya, sama pembelian ya kalo bisa sih proses pembeliannya di percepat , 1 hari atau 12 jam. Harapan saya sih sebagai pengguna lama",5,Positif,mantap sih ini bibit saya sudah pakai bibit ini dari tahun  tapi ga ada kenadala apapun mulaindari penarikah yang kadang lama sih tapi itu ga masalah buat saya sama pembelian ya kalo bisa sih proses pembeliannya di percepat   hari atau  jam harapan saya sih sebagai pengguna lama
"Saya rasa lebih baik RAIZ invest dibandingkan bibit, karena setiap penarikan di aplikasi bibit selalu dikenakan biaya, harusnya hasil penjualan dari nasabah diterima dulu oleh rekening pusat bibit dan diteruskan ke rekening nasabah jadi biar tidak terkena biaya admin, mending kalo setiao pembelian cuma 1 reksa dana / obligasi nah kalo lebih",1,Negatif,saya rasa lebih baik raiz invest dibandingkan bibit karena setiap penarikan di aplikasi bibit selalu dikenakan biaya harusnya hasil penjualan dari nasabah diterima dulu oleh rekening pusat bibit dan diteruskan ke rekening nasabah jadi biar tidak terkena biaya admin mending kalo setiao pembelian cuma  reksa dana  obligasi nah kalo lebih
"Verifikasi lama, setelah itu di bilang nama ktp dgn bak berbeda padahal hanya di ktp ada singkatan dan di bank tidak boleh di singkat. Lalu buat top up ajah lama. Komen juga kurang bagussss, menang karena di iklankan oleh Master sulat ( Dedy ).... Ajah. Klw memang hanya karena itu tidak bisa di verifikasi , ya gpp... Gak rugiko. Toh sistem masih lamaa...",1,Negatif,verifikasi lama setelah itu di bilang nama ktp dgn bak berbeda padahal hanya di ktp ada singkatan dan di bank tidak boleh di singkat lalu buat top up ajah lama komen juga kurang bagussss menang karena di iklankan oleh master sulat  dedy  ajah klw memang hanya karena itu tidak bisa di verifikasi  ya gpp gak rugiko toh sistem masih lamaa
"Mohon maaf. Saya beri bintang satu. Sebenarnya tidak ada masalah pada bibit. Hanya saja proses pengenalan database sistem pada pengguna baru tidak konek dgn data bank. Data bank yg diminta sudah valid, berikut nama dan fotonya. Namun di bibit tetap dianggap gagal dan tidak valid. Saat menyampaikan komplain di alamat email balasan, ada peringatan ""email tidak terdaftar"". Padahal kalau tidak terdaftar maka email konfirmasi tidak akan sampai ke tempat tujuan. Ah, yasudahlah",1,Negatif,mohon maaf saya beri bintang satu sebenarnya tidak ada masalah pada bibit hanya saja proses pengenalan database sistem pada pengguna baru tidak konek dgn data bank data bank yg diminta sudah valid berikut nama dan fotonya namun di bibit tetap dianggap gagal dan tidak valid saat menyampaikan komplain di alamat email balasan ada peringatan email tidak terdaftar padahal kalau tidak terdaftar maka email konfirmasi tidak akan sampai ke tempat tujuan ah yasudahlah
"Kenapa ini setelah saya melakukan registrasi dan melengkapi data-data yang ada, tiba-tiba aplikasi bibit saya tidak bisa di buka, malah bertuliskan ""Koneksi anda tidak stabil"", padahal jaringan udah bagus, udah saya uninstall ulang, bagaimana cara mengatasi nya.",1,Negatif,kenapa ini setelah saya melakukan registrasi dan melengkapi datadata yang ada tibatiba aplikasi bibit saya tidak bisa di buka malah bertuliskan koneksi anda tidak stabil padahal jaringan udah bagus udah saya uninstall ulang bagaimana cara mengatasi nya
"Nggak cocok untuk tabunga darurat, simpanan dana, atau tabungan, Pola pikir masih sangat jauh dari kata modern dan simpel, semua entah penarikan atau deposit sangat lambat Ketika aplikasi yang lain berlomba untuk memanjakan nasabahnya dengan proses pelayanan yang cepat Lah bibit?!, memperlambat pelayanan dengan embel embel ""KEAMANAN"", KAN YANG AMAN, PROSES SIMPLE KAN ADA MAS BRO, MAKSUD SAYA PROSES SETOR/ PENARIKAN SAMPE 3 HARI LEBIH ITU, DANANYA DIAPAIN AJA..... KURANG LAMA KAH",1,Negatif,nggak cocok untuk tabunga darurat simpanan dana atau tabungan pola pikir masih sangat jauh dari kata modern dan simpel semua entah penarikan atau deposit sangat lambat ketika aplikasi yang lain berlomba untuk memanjakan nasabahnya dengan proses pelayanan yang cepat lah bibit memperlambat pelayanan dengan embel embel keamanan kan yang aman proses simple kan ada mas bro maksud saya proses setor penarikan sampe  hari lebih itu dananya diapain aja kurang lama kah
"Hi admin Bibit, salam kenal saya pengguna Bibit sudah lumayan lama. Menurut saya aplikasi Bibit ini sudah sangat baik, semua keterangan sudah tertulis jelas sehingga mudah dipahami bagi para pemula yang ingin investasi. Namun jika boleh saya memberikan saran, sebaiknya dibuat juga mode tampilan malam (gelap) sehingga mata lebih nyaman lagi apabila menggunakan aplilasi di malam hari. Semoga masukan saya bisa jadi pertimbanhan dan dapat penjadi masukan baik bagi Bibit. Terimakasih.",5,Positif,hi admin bibit salam kenal saya pengguna bibit sudah lumayan lama menurut saya aplikasi bibit ini sudah sangat baik semua keterangan sudah tertulis jelas sehingga mudah dipahami bagi para pemula yang ingin investasi namun jika boleh saya memberikan saran sebaiknya dibuat juga mode tampilan malam gelap sehingga mata lebih nyaman lagi apabila menggunakan aplilasi di malam hari semoga masukan saya bisa jadi pertimbanhan dan dapat penjadi masukan baik bagi bibit terimakasih
"Sudah hampir 1 tahun gabung Bibit, selalu rutin nabung tiap bulan, akhirnya bisa kebeli barang yang diimpikan.... Terimakasih Bibit... Buat kalian, jangan ragu gabung Bibit. Jangan lupa juga! Buat yang baru mau daftar, masukin kode referral ""pakecashback"" . Lumayan dapet saldo cashback 25K. Ok. Thanks.",5,Positif,sudah hampir  tahun gabung bibit selalu rutin nabung tiap bulan akhirnya bisa kebeli barang yang diimpikan terimakasih bibit buat kalian jangan ragu gabung bibit jangan lupa juga buat yang baru mau daftar masukin kode referral pakecashback  lumayan dapet saldo cashback k ok thanks
"Untuk registrasi, saya rasa tandatangan tak harus identik antara KTP dan aplikasi, soalnya 1. Sangat sulit menyamakan tulisan bolpoin sama jari, 2. Ada data lain yang menentukan akurasi, 3. Menyulitkan sekali, sampai saya nulis ulasan ini registrasi saya belum selesai gara-gara tandatangan konyol ini.😩😩😩",1,Negatif,untuk registrasi saya rasa tandatangan tak harus identik antara ktp dan aplikasi soalnya  sangat sulit menyamakan tulisan bolpoin sama jari  ada data lain yang menentukan akurasi  menyulitkan sekali sampai saya nulis ulasan ini registrasi saya belum selesai garagara tandatangan konyol ini
"Sangat bukan rekomendasi sekali aplikasi ini, proses sangat lama pembelian dan penjualan. Kemarin saya jual reksa dana saya pas naik harga 5% tapi menunggu proses penjualan sekitar 2 minggu ehh malah pas turuj harga reksa dana dan orderan penjualan saya yang belum di bayar sampai sekrang ikutan turun. Aplikasi bobrok. Jangan ada yg mau download, gak percaya silahkan coba sendri.",1,Negatif,sangat bukan rekomendasi sekali aplikasi ini proses sangat lama pembelian dan penjualan kemarin saya jual reksa dana saya pas naik harga  tapi menunggu proses penjualan sekitar  minggu ehh malah pas turuj harga reksa dana dan orderan penjualan saya yang belum di bayar sampai sekrang ikutan turun aplikasi bobrok jangan ada yg mau download gak percaya silahkan coba sendri
"WOYY BALIKIN DUIT GUA.. Jangan pernah coba2 pakai aplikasi bibit. Proses penjualan sangat lama. Padahal di keterangannya order jual sudah berhasil, tapi uang nya tidak sampai2 ke rekening saya sudah hampir 2 minggu.. saya sangat menyesal invest di bibit. Tidak seperti aplikasi lain, proses cukup 2 hari kerja.. sangat tidak recomend banget.",1,Negatif,woyy balikin duit gua jangan pernah coba pakai aplikasi bibit proses penjualan sangat lama padahal di keterangannya order jual sudah berhasil tapi uang nya tidak sampai ke rekening saya sudah hampir  minggu saya sangat menyesal invest di bibit tidak seperti aplikasi lain proses cukup  hari kerja sangat tidak recomend banget
"Untung saya gak ikutan jd gak ada keluhan apapun, ingin dapat uang banyak ya harus kerja keras jangan berharap seperti ini, hati2 banyak penipuan berkedok investasi!!! Kalo mo investasi harus jelas perusahaannya, sdh terdaftar di pemerintah yg berbasis bisnis ini belum?! Jgn sampe kecewa gara2 ingin dpt uang yg gampang dan super instan",1,Negatif,untung saya gak ikutan jd gak ada keluhan apapun ingin dapat uang banyak ya harus kerja keras jangan berharap seperti ini hati banyak penipuan berkedok investasi kalo mo investasi harus jelas perusahaannya sdh terdaftar di pemerintah yg berbasis bisnis ini belum jgn sampe kecewa gara ingin dpt uang yg gampang dan super instan
"nih gimana pihak bibit .. masa kolom bagian profil , data pribadi & setting abu abu nggak bisa di klik... terus padahal baru daftar pake nomor pribadi ehh udah ada ktp orang lain .. gimana itu pencurian data namanya. parah banget .. kalo bisa lampirin foto ,saya lampirin fotonya",1,Negatif,nih gimana pihak bibit  masa kolom bagian profil  data pribadi  setting abu abu nggak bisa di klik terus padahal baru daftar pake nomor pribadi ehh udah ada ktp orang lain  gimana itu pencurian data namanya parah banget  kalo bisa lampirin foto saya lampirin fotonya
"Aplikasi bibit ini bagus banget bagi investor pemula, sudah tersedia robo yang mempermudah investor-investor pemula. Jangan lupa pakai kode referral ""tunasbangsa"" supaya dapet cashback yang lumayan, bisa dipakai pada investasi untuk pertama kali dibibit. Terima kasih bibit sudah membantu membuat aplikasi bagus ini, sukses terus bibit😍😍",5,Positif,aplikasi bibit ini bagus banget bagi investor pemula sudah tersedia robo yang mempermudah investorinvestor pemula jangan lupa pakai kode referral tunasbangsa supaya dapet cashback yang lumayan bisa dipakai pada investasi untuk pertama kali dibibit terima kasih bibit sudah membantu membuat aplikasi bagus ini sukses terus bibit
Aplikasi scam jangan di download dana penjualan saya belum masuk padahal udah nunggu 2 minggu pas saya nanya kenapa belum masuk eehh malah suruh nanya ke bank saya... Yang belum nyoba saya saranin jangan.. Aplikasi ini sangat membahayakan untung belum banyak saya kehilangan uang!!!!!!!!!!!!!!!!!.....,1,Negatif,aplikasi scam jangan di download dana penjualan saya belum masuk padahal udah nunggu  minggu pas saya nanya kenapa belum masuk eehh malah suruh nanya ke bank saya yang belum nyoba saya saranin jangan aplikasi ini sangat membahayakan untung belum banyak saya kehilangan uang
Aplikasi penipu. Saya ajak tmn gk dpt cashback. Ktanya tmn nya blum di verifikasi. Stlah tmn saya verifikasi. Tros alasan nya tmn saya harus top up. Stlh tmn saya top up dan smua tlah mmnuhi syarat. Tros ktanya gagal gk msuk kode referal. Kan anjenk. Knpa gk blg drtd. Knpa blg nya pas sdah top up,1,Negatif,aplikasi penipu saya ajak tmn gk dpt cashback ktanya tmn nya blum di verifikasi stlah tmn saya verifikasi tros alasan nya tmn saya harus top up stlh tmn saya top up dan smua tlah mmnuhi syarat tros ktanya gagal gk msuk kode referal kan anjenk knpa gk blg drtd knpa blg nya pas sdah top up
Parah.. penarikan sampai berhari hari. Padahal keterangan di aplikasi nya order jual sudah berhasil. Tapi saldo belum masuk. Kapok pake bibit. Aplikasi lain bisa penarikan hitungan menit. Di bibit bisa 2 minggu. Yh pake bibit mending cepat cepat tarik saldo nya pindahin ke reksadana lain,1,Negatif,parah penarikan sampai berhari hari padahal keterangan di aplikasi nya order jual sudah berhasil tapi saldo belum masuk kapok pake bibit aplikasi lain bisa penarikan hitungan menit di bibit bisa  minggu yh pake bibit mending cepat cepat tarik saldo nya pindahin ke reksadana lain
"Transaksi lewat gopay sudah sukses tapi belum masuk ke bibit, saya minta pengembalian dana butuh waktu 5 hari untuk apa aja ini ? Padahal bukti transaksi ada transaksi id dari gopay ada. Zaman sudah automation ini, ok lah gak automation tapi proses pengembalian dana pun gak ada info lebih lanjut sampai mana proses nya harus check sendiri saldo gopay sudah kembali atau belum. Transfer dan laporan tanggal 2 November sampai tanggal 12 November belim kembali. Pengurusan ke pihak payment gateway lama",1,Negatif,transaksi lewat gopay sudah sukses tapi belum masuk ke bibit saya minta pengembalian dana butuh waktu  hari untuk apa aja ini  padahal bukti transaksi ada transaksi id dari gopay ada zaman sudah automation ini ok lah gak automation tapi proses pengembalian dana pun gak ada info lebih lanjut sampai mana proses nya harus check sendiri saldo gopay sudah kembali atau belum transfer dan laporan tanggal  november sampai tanggal  november belim kembali pengurusan ke pihak payment gateway lama
Saya kecewa dengan aplikasi ini topup pakai gopay 2juta udah lebih dari 5hari dananya gak masuk ke saldo bibit tp saldo saya sudah terptong disuruh tunggu 5hari kerja katanya saldonya akan kembali tp ternyata gak jg balik...ditanya berapa lama saya harus menunggu saldp saya balik 1 cspun gak ada yang bisa jawab mereka cuma bisa blg tunggu aja. Ntah sampai kapannya cuma mereka yang th,1,Negatif,saya kecewa dengan aplikasi ini topup pakai gopay juta udah lebih dari hari dananya gak masuk ke saldo bibit tp saldo saya sudah terptong disuruh tunggu hari kerja katanya saldonya akan kembali tp ternyata gak jg balikditanya berapa lama saya harus menunggu saldp saya balik  cspun gak ada yang bisa jawab mereka cuma bisa blg tunggu aja ntah sampai kapannya cuma mereka yang th
Ko setiap buka aplikasi bibit ini error mulu yah pada di update udah kenapa yah tolong buat admin nya kenapa saya tidak bisa buka aplikasi bibitnya? Tolong responnya Saya kasih bintang segini dulu karna aplikasinya tiba-tiba error begini,2,Negatif,ko setiap buka aplikasi bibit ini error mulu yah pada di update udah kenapa yah tolong buat admin nya kenapa saya tidak bisa buka aplikasi bibitnya tolong responnya saya kasih bintang segini dulu karna aplikasinya tibatiba error begini
"Saya sangat senang bisa ketemu sama aplikasi bibit saya bisa mulai investasi mulai dari 10.000 aja udah bisa ,tapi harus diperbaiki lagi soal kecepatan penjualan biar gak bertele tele uang masuk kerekening kita mudah mudahan kedepanya diperbaiki masalah masalah seperti itu ,bagi yang baru mau gabung aplikasi bibit saya nitip kode referal :satriodp : biar dapet cashback 25.000 tanks bibit",5,Positif,saya sangat senang bisa ketemu sama aplikasi bibit saya bisa mulai investasi mulai dari  aja udah bisa tapi harus diperbaiki lagi soal kecepatan penjualan biar gak bertele tele uang masuk kerekening kita mudah mudahan kedepanya diperbaiki masalah masalah seperti itu bagi yang baru mau gabung aplikasi bibit saya nitip kode referal satriodp  biar dapet cashback  tanks bibit
"Penarikan dana lama udah nyampe 2minggu belum masuk ke rekening, disuruh cek mutasi transaksi udah saya lakuin tetep ga ada, disuruh ngirim bukti screenshot mutasi udah saya kirim loadnya lama, muter muter aja terus.",1,Negatif,penarikan dana lama udah nyampe minggu belum masuk ke rekening disuruh cek mutasi transaksi udah saya lakuin tetep ga ada disuruh ngirim bukti screenshot mutasi udah saya kirim loadnya lama muter muter aja terus
"Overall semua nya bagus dan mudah dimengerti, cmn yang dijadikan kendala dibagian penarikan membutuhkan wktu yang lama , dan tidak adanya fitur status perkembangan dana kita sudah cair/disalurkan atau belum ke rekening kita , mhn untuk memperbaiki lagi ya . Terimakasih",4,Positif,overall semua nya bagus dan mudah dimengerti cmn yang dijadikan kendala dibagian penarikan membutuhkan wktu yang lama  dan tidak adanya fitur status perkembangan dana kita sudah cairdisalurkan atau belum ke rekening kita  mhn untuk memperbaiki lagi ya  terimakasih
"Aplikasi paling rekomend untuk download bibit sangat cocok buat para pemula menunya sederhana dan muda di pahami ,semoga kedepan kita bisa sukses nabung bersama bibit. Trm ksih PT.BIBIT I LIKE U.",5,Positif,aplikasi paling rekomend untuk download bibit sangat cocok buat para pemula menunya sederhana dan muda di pahami semoga kedepan kita bisa sukses nabung bersama bibit trm ksih ptbibit i like u
Penarikan dari tanggal 15 okt sampai sekarang belum juga landing udh 12 hari kenapa sangat lama prosesnya? Jadi ragu utk merekomendasikan ke family & teman2 sbb biasanya seorang yg ingin gabung di suatu bisnis investasi pasti melihat dr cara kerjanya klo serba lemot my BIBIT gk bakalan orang2 akan teryarik 🤕🤕🤕,2,Negatif,penarikan dari tanggal  okt sampai sekarang belum juga landing udh  hari kenapa sangat lama prosesnya jadi ragu utk merekomendasikan ke family  teman sbb biasanya seorang yg ingin gabung di suatu bisnis investasi pasti melihat dr cara kerjanya klo serba lemot my bibit gk bakalan orang akan teryarik 
